04-21-2025 12:26:17 RAM 3944/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [50%@1651,42%@1651,38%@1651,30%@1651,41%@2201,53%@2201,100%@2201,66%@2201,46%@1355,30%@1190,35%@1190,30%@1190] EMC_FREQ 5%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.593C tj@51.031C SOC1@47.625C CV2@-256C VDD_GPU_SOC 3178mW/3178mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:26:22 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,7%@729,15%@2201,0%@2201,53%@2201,0%@2201,8%@729,8%@729,8%@729,0%@729] EMC_FREQ 5%@2133 GR3D_FREQ 94%@305 GR3D2_FREQ 94%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.312C tj@50.593C SOC1@47.625C CV2@-256C VDD_GPU_SOC 4370mW/3410mW VDD_CPU_CV 1986mW/2250mW VIN_SYS_5V0 5040mW/4891mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1175mW NC 0mW/0mW
04-21-2025 12:26:22 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,6%@1658,13%@2201,0%@2201,57%@2201,6%@2201,18%@729,6%@729,0%@729,0%@729] EMC_FREQ 5%@2133 GR3D_FREQ 38%@305 GR3D2_FREQ 38%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.25C CV1@-256C GPU@46.656C tj@50.781C SOC1@47.843C CV2@-256C VDD_GPU_SOC 4370mW/3436mW VDD_CPU_CV 1986mW/2243mW VIN_SYS_5V0 5040mW/4895mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1179mW NC 0mW/0mW
04-21-2025 12:26:22 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,7%@729,0%@729,0%@729,15%@2201,0%@2201,57%@2201,0%@2201,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 5%@2133 GR3D_FREQ 77%@305 GR3D2_FREQ 77%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.562C tj@50.593C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/3460mW VDD_CPU_CV 1986mW/2236mW VIN_SYS_5V0 5040mW/4899mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1182mW NC 0mW/0mW
04-21-2025 12:26:22 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@2201,0%@729,5%@729,0%@729,11%@2319,0%@2201,58%@2201,0%@2201,17%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 77%@305 GR3D2_FREQ 30%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.468C tj@50.781C SOC1@47.75C CV2@-256C VDD_GPU_SOC 4370mW/3483mW VDD_CPU_CV 1986mW/2230mW VIN_SYS_5V0 5040mW/4902mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1185mW NC 0mW/0mW
04-21-2025 12:26:22 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,7%@729,7%@729,0%@729,8%@2201,0%@2201,53%@2201,0%@2201,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 76%@305 GR3D2_FREQ 76%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.437C tj@50.781C SOC1@47.75C CV2@-256C VDD_GPU_SOC 4370mW/3506mW VDD_CPU_CV 1986mW/2224mW VIN_SYS_5V0 5040mW/4906mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1188mW NC 0mW/0mW
04-21-2025 12:26:22 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,0%@2201,13%@729,7%@2201,0%@2201,58%@2201,0%@2201,8%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 18%@305 GR3D2_FREQ 18%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.25C Tdiode@40.25C SOC0@47.562C CV1@-256C GPU@46.218C tj@50.687C SOC1@47.687C CV2@-256C VDD_GPU_SOC 4370mW/3527mW VDD_CPU_CV 1986mW/2218mW VIN_SYS_5V0 5040mW/4909mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1191mW NC 0mW/0mW
04-21-2025 12:26:23 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,7%@2201,0%@2065,0%@729,14%@2201,0%@2201,50%@2045,0%@2201,14%@729,7%@729,0%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 52%@305 GR3D2_FREQ 52%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@46.781C tj@50.5C SOC1@47.531C CV2@-256C VDD_GPU_SOC 4370mW/3547mW VDD_CPU_CV 1986mW/2212mW VIN_SYS_5V0 5040mW/4912mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1194mW NC 0mW/0mW
04-21-2025 12:26:23 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,6%@729,0%@729,7%@729,14%@2201,0%@2201,53%@2201,0%@2201,14%@729,0%@729,7%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 20%@305 GR3D2_FREQ 89%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.656C tj@50.687C SOC1@47.718C CV2@-256C VDD_GPU_SOC 4370mW/3566mW VDD_CPU_CV 1986mW/2207mW VIN_SYS_5V0 5040mW/4915mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1197mW NC 0mW/0mW
04-21-2025 12:26:23 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,7%@729,13%@2201,0%@2201,60%@2201,0%@2201,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 32%@305 GR3D2_FREQ 66%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.593C tj@50.625C SOC1@47.625C CV2@-256C VDD_GPU_SOC 4370mW/3584mW VDD_CPU_CV 1986mW/2202mW VIN_SYS_5V0 5040mW/4918mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1199mW NC 0mW/0mW
04-21-2025 12:26:23 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,7%@2201,0%@729,15%@2201,7%@2201,53%@2201,0%@2201,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 73%@305 GR3D2_FREQ 26%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.468C CV1@-256C GPU@46.437C tj@50.5C SOC1@47.656C CV2@-256C VDD_GPU_SOC 4370mW/3602mW VDD_CPU_CV 1986mW/2197mW VIN_SYS_5V0 5040mW/4921mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1202mW NC 0mW/0mW
04-21-2025 12:26:23 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,7%@2201,0%@2201,0%@729,7%@2201,0%@2201,53%@2201,0%@2327,14%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 87%@305 GR3D2_FREQ 87%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.468C tj@50.656C SOC1@47.718C CV2@-256C VDD_GPU_SOC 4370mW/3618mW VDD_CPU_CV 1986mW/2193mW VIN_SYS_5V0 5040mW/4923mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1204mW NC 0mW/0mW
04-21-2025 12:26:23 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,7%@729,0%@729,15%@2201,0%@2201,57%@2201,0%@2201,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 56%@305 GR3D2_FREQ 56%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.468C tj@50.531C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/3634mW VDD_CPU_CV 1986mW/2188mW VIN_SYS_5V0 5040mW/4926mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1206mW NC 0mW/0mW
04-21-2025 12:26:23 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,8%@729,8%@2201,0%@2201,58%@2201,0%@2201,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 14%@305 GR3D2_FREQ 92%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.468C tj@50.781C SOC1@47.468C CV2@-256C VDD_GPU_SOC 4370mW/3650mW VDD_CPU_CV 1986mW/2184mW VIN_SYS_5V0 5040mW/4928mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1209mW NC 0mW/0mW
04-21-2025 12:26:23 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,7%@729,8%@2449,0%@2201,50%@2201,0%@2201,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 26%@305 GR3D2_FREQ 26%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.5C tj@50.468C SOC1@47.625C CV2@-256C VDD_GPU_SOC 4370mW/3664mW VDD_CPU_CV 1986mW/2180mW VIN_SYS_5V0 5040mW/4930mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1211mW NC 0mW/0mW
04-21-2025 12:26:24 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,7%@729,0%@729,7%@729,7%@2201,6%@2201,60%@2201,0%@2201,14%@729,13%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 41%@305 GR3D2_FREQ 41%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.593C tj@50.531C SOC1@47.593C CV2@-256C VDD_GPU_SOC 4370mW/3678mW VDD_CPU_CV 1986mW/2176mW VIN_SYS_5V0 5040mW/4932mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1213mW NC 0mW/0mW
04-21-2025 12:26:24 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,7%@2201,7%@2201,14%@2201,0%@2201,53%@2201,0%@2201,14%@729,14%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 11%@305 GR3D2_FREQ 11%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.687C CV1@-256C GPU@46.218C tj@50.468C SOC1@47.812C CV2@-256C VDD_GPU_SOC 4370mW/3692mW VDD_CPU_CV 1986mW/2172mW VIN_SYS_5V0 5040mW/4935mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1215mW NC 0mW/0mW
04-21-2025 12:26:24 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,6%@729,13%@2201,0%@2201,53%@2201,0%@2201,13%@729,0%@729,6%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 39%@305 GR3D2_FREQ 39%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.281C CV1@-256C GPU@46.406C tj@50.843C SOC1@47.531C CV2@-256C VDD_GPU_SOC 4370mW/3705mW VDD_CPU_CV 1986mW/2169mW VIN_SYS_5V0 5040mW/4937mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1216mW NC 0mW/0mW
04-21-2025 12:26:24 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,0%@729,0%@729,20%@2201,0%@2201,53%@2201,0%@2201,14%@729,7%@729,6%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 85%@305 GR3D2_FREQ 85%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@46.531C tj@50.5C SOC1@47.656C CV2@-256C VDD_GPU_SOC 4370mW/3717mW VDD_CPU_CV 1986mW/2165mW VIN_SYS_5V0 5040mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1218mW NC 0mW/0mW
04-21-2025 12:26:24 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,7%@729,0%@729,0%@776,7%@2201,0%@2201,53%@2201,0%@2201,7%@729,14%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 76%@305 GR3D2_FREQ 76%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.281C CV1@-256C GPU@46.281C tj@50.687C SOC1@47.906C CV2@-256C VDD_GPU_SOC 4370mW/3730mW VDD_CPU_CV 1986mW/2162mW VIN_SYS_5V0 5040mW/4940mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1220mW NC 0mW/0mW
04-21-2025 12:26:24 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,0%@2201,0%@729,0%@729,17%@2201,0%@2201,57%@2201,0%@2201,13%@729,6%@729,6%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 39%@305 GR3D2_FREQ 39%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.375C CV1@-256C GPU@46.156C tj@50.656C SOC1@47.406C CV2@-256C VDD_GPU_SOC 4370mW/3741mW VDD_CPU_CV 1986mW/2159mW VIN_SYS_5V0 5040mW/4942mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1221mW NC 0mW/0mW
04-21-2025 12:26:24 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,0%@729,6%@729,7%@2201,0%@2201,53%@2201,0%@2201,13%@729,0%@729,0%@729,12%@729] EMC_FREQ 6%@2133 GR3D_FREQ 13%@305 GR3D2_FREQ 13%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.25C tj@50.468C SOC1@47.625C CV2@-256C VDD_GPU_SOC 4370mW/3752mW VDD_CPU_CV 1986mW/2156mW VIN_SYS_5V0 5040mW/4944mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1223mW NC 0mW/0mW
04-21-2025 12:26:25 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [6%@2201,0%@1086,0%@729,6%@2201,11%@2201,0%@2201,55%@2201,0%@2201,11%@729,5%@729,5%@729,11%@729] EMC_FREQ 6%@2133 GR3D_FREQ 42%@305 GR3D2_FREQ 42%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.25C tj@50.562C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/3763mW VDD_CPU_CV 1986mW/2153mW VIN_SYS_5V0 5040mW/4946mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1225mW NC 0mW/0mW
04-21-2025 12:26:25 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@2201,0%@729,6%@729,0%@729,6%@2188,0%@2338,53%@2201,0%@2201,12%@729,0%@729,0%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 96%@305 GR3D2_FREQ 10%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.593C CV1@-256C GPU@46.406C tj@50.593C SOC1@47.718C CV2@-256C VDD_GPU_SOC 4371mW/3774mW VDD_CPU_CV 1986mW/2150mW VIN_SYS_5V0 5040mW/4947mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1226mW NC 0mW/0mW
04-21-2025 12:26:25 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,0%@729,0%@729,6%@2201,0%@2201,62%@2201,0%@2201,6%@729,6%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 46%@305 GR3D2_FREQ 46%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.312C CV1@-256C GPU@46.343C tj@51.031C SOC1@47.531C CV2@-256C VDD_GPU_SOC 4370mW/3784mW VDD_CPU_CV 1986mW/2147mW VIN_SYS_5V0 5040mW/4949mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1227mW NC 0mW/0mW
04-21-2025 12:26:25 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,0%@729,0%@729,6%@729,13%@2201,0%@2201,52%@2201,0%@2201,18%@729,6%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 15%@305 GR3D2_FREQ 15%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.343C Tdiode@40.25C SOC0@47.343C CV1@-256C GPU@46.562C tj@50.812C SOC1@47.531C CV2@-256C VDD_GPU_SOC 4371mW/3794mW VDD_CPU_CV 1986mW/2144mW VIN_SYS_5V0 5040mW/4950mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1229mW NC 0mW/0mW
04-21-2025 12:26:25 RAM 4925/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,0%@729,7%@782,0%@2201,0%@2201,53%@2201,0%@2201,0%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 71%@305 GR3D2_FREQ 71%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@46.593C tj@50.406C SOC1@47.5C CV2@-256C VDD_GPU_SOC 4371mW/3803mW VDD_CPU_CV 1986mW/2142mW VIN_SYS_5V0 5040mW/4952mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1230mW NC 0mW/0mW
04-21-2025 12:26:25 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@921,7%@729,7%@729,8%@729,15%@2201,7%@2201,61%@2201,0%@2201,15%@729,0%@729,13%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 68%@305 GR3D2_FREQ 68%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.437C tj@50.875C SOC1@47.593C CV2@-256C VDD_GPU_SOC 4371mW/3812mW VDD_CPU_CV 1986mW/2139mW VIN_SYS_5V0 5040mW/4953mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1231mW NC 0mW/0mW
04-21-2025 12:26:25 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2200,0%@729,0%@729,7%@729,15%@2201,0%@2201,53%@2201,0%@2201,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 83%@305 GR3D2_FREQ 83%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.75C tj@50.906C SOC1@47.468C CV2@-256C VDD_GPU_SOC 4370mW/3821mW VDD_CPU_CV 1986mW/2137mW VIN_SYS_5V0 5040mW/4955mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1233mW NC 0mW/0mW
04-21-2025 12:26:26 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,14%@2201,0%@2201,58%@2201,0%@2201,8%@729,0%@729,14%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 53%@305 GR3D2_FREQ 53%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.218C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@46.593C tj@50.625C SOC1@47.718C CV2@-256C VDD_GPU_SOC 4370mW/3830mW VDD_CPU_CV 1986mW/2134mW VIN_SYS_5V0 5040mW/4956mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1234mW NC 0mW/0mW
04-21-2025 12:26:26 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@1010,7%@2201,7%@729,7%@729,8%@2201,0%@2201,53%@2201,0%@2201,14%@729,7%@729,0%@729,13%@729] EMC_FREQ 6%@2133 GR3D_FREQ 14%@305 GR3D2_FREQ 14%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.281C CV1@-256C GPU@46.281C tj@51.062C SOC1@47.5C CV2@-256C VDD_GPU_SOC 4370mW/3838mW VDD_CPU_CV 1986mW/2132mW VIN_SYS_5V0 5040mW/4957mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1235mW NC 0mW/0mW
04-21-2025 12:26:26 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,7%@1916,0%@1648,14%@2201,0%@2201,53%@2201,0%@2201,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 31%@305 GR3D2_FREQ 31%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.062C Tboard@38C SOC2@46.437C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.343C tj@51.062C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/3846mW VDD_CPU_CV 1986mW/2130mW VIN_SYS_5V0 5040mW/4958mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1236mW NC 0mW/0mW
04-21-2025 12:26:26 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,10%@729,5%@729,0%@729,11%@2201,0%@2201,52%@2201,0%@2201,11%@729,15%@729,5%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 65%@305 GR3D2_FREQ 32%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.375C tj@50.781C SOC1@47.906C CV2@-256C VDD_GPU_SOC 4370mW/3854mW VDD_CPU_CV 1986mW/2128mW VIN_SYS_5V0 5040mW/4960mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1237mW NC 0mW/0mW
04-21-2025 12:26:26 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,17%@729,0%@865,13%@2188,0%@2188,62%@2188,0%@2201,7%@729,6%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 83%@305 GR3D2_FREQ 83%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.375C tj@50.437C SOC1@47.468C CV2@-256C VDD_GPU_SOC 4370mW/3861mW VDD_CPU_CV 1986mW/2126mW VIN_SYS_5V0 5040mW/4961mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1238mW NC 0mW/0mW
04-21-2025 12:26:26 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,7%@2201,7%@1162,7%@2112,0%@2112,53%@2112,0%@2201,0%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 47%@305 GR3D2_FREQ 47%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.531C CV1@-256C GPU@46.562C tj@50.375C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/3869mW VDD_CPU_CV 1986mW/2124mW VIN_SYS_5V0 5040mW/4962mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1239mW NC 0mW/0mW
04-21-2025 12:26:26 RAM 4921/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,8%@729,15%@2201,0%@2201,50%@2201,0%@2201,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 13%@305 GR3D2_FREQ 13%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.562C tj@50.718C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/3876mW VDD_CPU_CV 1986mW/2122mW VIN_SYS_5V0 5040mW/4963mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1240mW NC 0mW/0mW
