04-21-2025 12:28:57 RAM 3960/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [35%@1113,21%@1113,23%@1113,23%@1190,35%@2201,100%@2201,28%@2201,31%@2201,30%@883,23%@883,28%@883,26%@883] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.562C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.343C tj@51.562C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:29:17 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,6%@729,0%@729,0%@729,6%@729,0%@729,0%@729,6%@729,12%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.375C tj@50.125C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2564mW VIN_SYS_5V0 4233mW/4530mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/891mW NC 0mW/0mW
04-21-2025 12:29:17 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@831,0%@729,7%@729,7%@729,21%@729,0%@729,0%@729,0%@729,21%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.281C tj@50.093C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2552mW VIN_SYS_5V0 4233mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/889mW NC 0mW/0mW
04-21-2025 12:29:17 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,7%@729,7%@729,0%@729,8%@729,0%@729,0%@729,0%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.187C tj@50.093C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2540mW VIN_SYS_5V0 4132mW/4525mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/887mW NC 0mW/0mW
04-21-2025 12:29:17 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@729,0%@729,15%@729,0%@729,15%@729,7%@729,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.343C tj@50.062C SOC1@47.781C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2528mW VIN_SYS_5V0 4126mW/4523mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/885mW NC 0mW/0mW
04-21-2025 12:29:17 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,8%@729,14%@729,8%@729,0%@729,0%@729,0%@729,15%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46C Tdiode@40C SOC0@47.5C CV1@-256C GPU@45.968C tj@49.843C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2516mW VIN_SYS_5V0 4126mW/4520mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/882mW NC 0mW/0mW
04-21-2025 12:29:17 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,0%@729,0%@729,13%@729,0%@729,6%@729,6%@729,13%@1881,0%@1881,0%@1881,0%@1881] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.375C tj@50.125C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2505mW VIN_SYS_5V0 4126mW/4517mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/880mW NC 0mW/0mW
04-21-2025 12:29:17 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,5%@729,0%@729,12%@729,5%@729,5%@729,0%@729,6%@729,0%@729,5%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.031C tj@50.031C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2493mW VIN_SYS_5V0 4126mW/4515mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/877mW NC 0mW/0mW
04-21-2025 12:29:18 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,0%@729,0%@729,17%@729,6%@729,0%@729,6%@729,7%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.312C tj@49.718C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2482mW VIN_SYS_5V0 4126mW/4512mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/875mW NC 0mW/0mW
04-21-2025 12:29:18 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,13%@729,7%@729,8%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.125C tj@49.968C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2471mW VIN_SYS_5V0 4132mW/4510mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/872mW NC 0mW/0mW
04-21-2025 12:29:18 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,6%@729,6%@729,18%@729,0%@729,6%@729,0%@729,13%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.187C CV1@-256C GPU@45.843C tj@50.031C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2460mW VIN_SYS_5V0 4126mW/4507mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/870mW NC 0mW/0mW
04-21-2025 12:29:18 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,6%@729,0%@729,12%@729,0%@729,0%@729,17%@729,13%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.093C tj@50.406C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2449mW VIN_SYS_5V0 4132mW/4505mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/868mW NC 0mW/0mW
04-21-2025 12:29:18 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,6%@729,6%@729,6%@729,7%@729,0%@729,6%@729,6%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.187C Tdiode@40.75C SOC0@47.375C CV1@-256C GPU@46.093C tj@49.875C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2439mW VIN_SYS_5V0 4126mW/4502mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/865mW NC 0mW/0mW
04-21-2025 12:29:18 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,7%@729,6%@729,18%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.187C Tboard@38C SOC2@45.968C Tdiode@40C SOC0@47.156C CV1@-256C GPU@46.093C tj@50.125C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2425mW VIN_SYS_5V0 4126mW/4500mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/863mW NC 0mW/0mW
04-21-2025 12:29:18 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,11%@729,6%@729,12%@729,0%@729,0%@729,0%@729,6%@729,11%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.093C tj@49.718C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2413mW VIN_SYS_5V0 4126mW/4498mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/861mW NC 0mW/0mW
04-21-2025 12:29:19 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,14%@729,6%@729,7%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@45.937C tj@49.781C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2400mW VIN_SYS_5V0 4126mW/4495mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/858mW NC 0mW/0mW
04-21-2025 12:29:19 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,13%@729,12%@729,12%@729,18%@729,0%@729,0%@729,0%@729,14%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.125C tj@49.718C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2387mW VIN_SYS_5V0 4126mW/4493mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/856mW NC 0mW/0mW
04-21-2025 12:29:19 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.062C tj@50C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2375mW VIN_SYS_5V0 4126mW/4491mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/854mW NC 0mW/0mW
04-21-2025 12:29:19 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,14%@729,0%@729,0%@729,21%@729,0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.031C Tdiode@40C SOC0@47.125C CV1@-256C GPU@45.906C tj@50.062C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2362mW VIN_SYS_5V0 4126mW/4488mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/852mW NC 0mW/0mW
04-21-2025 12:29:19 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,7%@729,7%@729,7%@729,8%@729,0%@729,0%@729,0%@729,15%@729,14%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.031C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.406C tj@50.125C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2350mW VIN_SYS_5V0 4126mW/4486mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/850mW NC 0mW/0mW
04-21-2025 12:29:19 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.156C CV1@-256C GPU@46.218C tj@49.968C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2338mW VIN_SYS_5V0 4126mW/4484mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/847mW NC 0mW/0mW
04-21-2025 12:29:19 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,15%@729,15%@729,0%@729,0%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46C tj@50.062C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2326mW VIN_SYS_5V0 4126mW/4482mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/845mW NC 0mW/0mW
04-21-2025 12:29:20 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,0%@729,0%@729,0%@729,15%@729,14%@729,7%@729,14%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.406C tj@50.093C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2317mW VIN_SYS_5V0 4126mW/4480mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/843mW NC 0mW/0mW
04-21-2025 12:29:20 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,7%@729,8%@729,7%@729,15%@729,0%@729,7%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.343C CV1@-256C GPU@45.968C tj@49.875C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2308mW VIN_SYS_5V0 4126mW/4477mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/841mW NC 0mW/0mW
04-21-2025 12:29:20 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,13%@729,0%@729,0%@729,14%@729,7%@729,0%@729,7%@729,14%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.406C tj@50.156C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2299mW VIN_SYS_5V0 4126mW/4475mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/839mW NC 0mW/0mW
04-21-2025 12:29:20 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,6%@729,6%@729,18%@729,6%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@46.093C tj@49.781C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2288mW VIN_SYS_5V0 4126mW/4473mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/837mW NC 0mW/0mW
04-21-2025 12:29:20 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,13%@729,0%@729,14%@729,0%@729,0%@729,6%@729,7%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.406C CV1@-256C GPU@46.156C tj@49.781C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2279mW VIN_SYS_5V0 4126mW/4471mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/835mW NC 0mW/0mW
04-21-2025 12:29:20 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,6%@729,6%@729,0%@729,0%@729,6%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.187C tj@49.937C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2268mW VIN_SYS_5V0 4126mW/4469mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/833mW NC 0mW/0mW
04-21-2025 12:29:20 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,17%@729,7%@729,13%@729,0%@729,0%@729,0%@729,13%@729,6%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@45.875C tj@50.031C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2257mW VIN_SYS_5V0 4126mW/4467mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/831mW NC 0mW/0mW
04-21-2025 12:29:21 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,6%@729,7%@729,0%@729,0%@729,6%@729,13%@729,6%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.031C tj@49.718C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2246mW VIN_SYS_5V0 4126mW/4465mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/829mW NC 0mW/0mW
04-21-2025 12:29:21 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,6%@729,6%@729,12%@729,13%@729,0%@729,0%@729,0%@729,13%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.375C CV1@-256C GPU@46.156C tj@49.875C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2235mW VIN_SYS_5V0 4126mW/4463mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/827mW NC 0mW/0mW
04-21-2025 12:29:21 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,7%@729,14%@729,0%@729,0%@729,0%@729,14%@729,6%@729,0%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.187C tj@49.718C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2225mW VIN_SYS_5V0 4126mW/4461mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/826mW NC 0mW/0mW
04-21-2025 12:29:21 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,6%@729,13%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.25C tj@49.781C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2214mW VIN_SYS_5V0 4126mW/4459mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/824mW NC 0mW/0mW
04-21-2025 12:29:21 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,12%@729,13%@729,6%@729,7%@729,0%@729,0%@729,6%@729,14%@729,0%@729,11%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.031C tj@50.343C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2204mW VIN_SYS_5V0 4126mW/4457mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/822mW NC 0mW/0mW
04-21-2025 12:29:21 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,0%@729,14%@729,7%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.781C tj@49.812C SOC1@47.781C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2194mW VIN_SYS_5V0 4126mW/4456mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/820mW NC 0mW/0mW
04-21-2025 12:29:21 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,7%@2075,14%@2201,7%@729,14%@729,7%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.812C tj@50.281C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2184mW VIN_SYS_5V0 4126mW/4454mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/818mW NC 0mW/0mW
04-21-2025 12:29:22 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@840,0%@1468,0%@729,0%@729,8%@729,7%@729,0%@729,0%@729,15%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.968C tj@50.312C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2174mW VIN_SYS_5V0 4126mW/4452mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/817mW NC 0mW/0mW
