04-21-2025 12:18:30 RAM 4271/30587MB (lfb 95x4MB) SWAP 31/15294MB (cached 0MB) CPU [46%@1267,38%@1267,38%@1267,38%@1267,41%@2035,33%@2035,38%@2035,69%@2035,41%@2201,53%@2201,100%@2201,38%@2201] EMC_FREQ 5%@2133 GR3D_FREQ 0%@407 GR3D2_FREQ 0%@407 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.031C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.75C tj@50.781C SOC1@47.218C CV2@-256C VDD_GPU_SOC 3178mW/3178mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:18:49 RAM 4262/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.156C tj@49.625C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/3791mW VDD_CPU_CV 397mW/1724mW VIN_SYS_5V0 4126mW/4946mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1225mW NC 0mW/0mW
04-21-2025 12:18:49 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,7%@729,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.843C tj@49.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/3784mW VDD_CPU_CV 397mW/1714mW VIN_SYS_5V0 4025mW/4940mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1220mW NC 0mW/0mW
04-21-2025 12:18:49 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,7%@729,0%@729,8%@729,0%@729,7%@729,0%@729,7%@729,7%@729,7%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.218C tj@49.625C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/3777mW VDD_CPU_CV 397mW/1705mW VIN_SYS_5V0 4025mW/4933mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1215mW NC 0mW/0mW
04-21-2025 12:18:50 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,7%@729,7%@729,7%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@46.062C tj@49.75C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/3770mW VDD_CPU_CV 397mW/1696mW VIN_SYS_5V0 4025mW/4927mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1210mW NC 0mW/0mW
04-21-2025 12:18:50 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,14%@729,0%@729,7%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.093C tj@49.687C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/3763mW VDD_CPU_CV 397mW/1687mW VIN_SYS_5V0 4025mW/4921mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1205mW NC 0mW/0mW
04-21-2025 12:18:50 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@46.968C CV1@-256C GPU@46.187C tj@49.843C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/3757mW VDD_CPU_CV 397mW/1678mW VIN_SYS_5V0 4025mW/4915mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1200mW NC 0mW/0mW
04-21-2025 12:18:50 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,0%@729,11%@729,6%@729,0%@729,0%@729,0%@729,6%@729,12%@729,6%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.187C tj@49.625C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/3750mW VDD_CPU_CV 397mW/1669mW VIN_SYS_5V0 4025mW/4909mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1194mW NC 0mW/0mW
04-21-2025 12:18:50 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [11%@729,0%@729,0%@729,6%@729,11%@729,0%@729,0%@729,0%@729,12%@729,5%@729,5%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.812C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.093C tj@49.687C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/3743mW VDD_CPU_CV 397mW/1661mW VIN_SYS_5V0 4025mW/4903mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1189mW NC 0mW/0mW
04-21-2025 12:18:50 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@833,0%@812,14%@2182,7%@729,7%@729,0%@729,7%@729,7%@729,0%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@45.625C tj@50.187C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/3737mW VDD_CPU_CV 397mW/1652mW VIN_SYS_5V0 4025mW/4897mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1184mW NC 0mW/0mW
04-21-2025 12:18:50 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@729,7%@729,7%@729,0%@729,0%@729,7%@729,0%@729,0%@729,18%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@47C CV1@-256C GPU@46.156C tj@49.5C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/3731mW VDD_CPU_CV 397mW/1644mW VIN_SYS_5V0 4025mW/4891mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1178mW NC 0mW/0mW
04-21-2025 12:18:51 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.812C tj@49.531C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/3724mW VDD_CPU_CV 397mW/1636mW VIN_SYS_5V0 4025mW/4885mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1173mW NC 0mW/0mW
04-21-2025 12:18:51 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,14%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@46.968C CV1@-256C GPU@46.281C tj@49.625C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2779mW/3718mW VDD_CPU_CV 397mW/1628mW VIN_SYS_5V0 4025mW/4880mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1168mW NC 0mW/0mW
04-21-2025 12:18:51 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,7%@729,0%@729,7%@729,7%@729,0%@729,0%@729,8%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@46.968C CV1@-256C GPU@45.906C tj@49.656C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2779mW/3712mW VDD_CPU_CV 397mW/1619mW VIN_SYS_5V0 4025mW/4874mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1163mW NC 0mW/0mW
04-21-2025 12:18:51 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.093C tj@49.5C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/3706mW VDD_CPU_CV 397mW/1612mW VIN_SYS_5V0 4025mW/4868mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1158mW NC 0mW/0mW
04-21-2025 12:18:51 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,7%@2201,18%@2201,0%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.875C Tdiode@39.5C SOC0@47.281C CV1@-256C GPU@46.281C tj@49.781C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2779mW/3700mW VDD_CPU_CV 397mW/1604mW VIN_SYS_5V0 4025mW/4863mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1153mW NC 0mW/0mW
04-21-2025 12:18:51 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,8%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.781C Tdiode@39.5C SOC0@47C CV1@-256C GPU@46.062C tj@49.75C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2779mW/3694mW VDD_CPU_CV 397mW/1596mW VIN_SYS_5V0 4025mW/4858mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1148mW NC 0mW/0mW
04-21-2025 12:18:51 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,0%@729,6%@729,12%@729,0%@729,6%@729,0%@729,6%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.468C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47C CV1@-256C GPU@45.687C tj@49.468C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/3688mW VDD_CPU_CV 397mW/1588mW VIN_SYS_5V0 4025mW/4852mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1144mW NC 0mW/0mW
04-21-2025 12:18:52 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [11%@729,0%@729,11%@729,0%@768,0%@729,5%@729,6%@729,6%@729,11%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.812C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46C tj@49.562C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2779mW/3682mW VDD_CPU_CV 397mW/1581mW VIN_SYS_5V0 4025mW/4847mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1139mW NC 0mW/0mW
04-21-2025 12:18:52 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,6%@729,0%@729,7%@729,0%@729,0%@729,0%@729,6%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@45.781C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.656C tj@49.531C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/3677mW VDD_CPU_CV 397mW/1573mW VIN_SYS_5V0 4025mW/4842mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1134mW NC 0mW/0mW
04-21-2025 12:18:52 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,7%@729,0%@729,0%@729,7%@729,0%@729,0%@729,7%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@45.968C tj@49.562C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/3671mW VDD_CPU_CV 397mW/1566mW VIN_SYS_5V0 4025mW/4837mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1130mW NC 0mW/0mW
04-21-2025 12:18:52 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,6%@729,6%@729,0%@729,13%@729,0%@729,0%@729,0%@729,7%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@46.812C CV1@-256C GPU@45.656C tj@49.5C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/3666mW VDD_CPU_CV 397mW/1559mW VIN_SYS_5V0 4025mW/4832mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1125mW NC 0mW/0mW
04-21-2025 12:18:52 RAM 4262/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [6%@729,6%@729,0%@729,0%@729,6%@729,0%@729,0%@729,0%@729,6%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@45.75C tj@49.875C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2779mW/3660mW VDD_CPU_CV 397mW/1552mW VIN_SYS_5V0 4025mW/4827mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1121mW NC 0mW/0mW
04-21-2025 12:18:52 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@729,14%@729,13%@729,0%@729,0%@729,0%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.625C tj@49.968C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2779mW/3655mW VDD_CPU_CV 397mW/1544mW VIN_SYS_5V0 4025mW/4822mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1116mW NC 0mW/0mW
04-21-2025 12:18:52 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,14%@729,7%@729,0%@729,0%@729,14%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@45.875C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.656C tj@49.562C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/3649mW VDD_CPU_CV 397mW/1537mW VIN_SYS_5V0 4025mW/4817mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1112mW NC 0mW/0mW
04-21-2025 12:18:53 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@47.187C CV1@-256C GPU@45.687C tj@49.593C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/3644mW VDD_CPU_CV 397mW/1531mW VIN_SYS_5V0 4025mW/4812mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1108mW NC 0mW/0mW
04-21-2025 12:18:53 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,7%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@46.25C tj@49.625C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2779mW/3639mW VDD_CPU_CV 397mW/1524mW VIN_SYS_5V0 4025mW/4807mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1103mW NC 0mW/0mW
04-21-2025 12:18:53 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,0%@729,8%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@46.093C tj@50.062C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2779mW/3634mW VDD_CPU_CV 397mW/1517mW VIN_SYS_5V0 4025mW/4803mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1099mW NC 0mW/0mW
04-21-2025 12:18:53 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,7%@729,0%@729,7%@729,14%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@45.75C tj@50.062C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2779mW/3629mW VDD_CPU_CV 397mW/1510mW VIN_SYS_5V0 4025mW/4798mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1095mW NC 0mW/0mW
04-21-2025 12:18:53 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,0%@729,7%@729,7%@729,8%@729,8%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@47.218C CV1@-256C GPU@45.906C tj@49.593C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/3624mW VDD_CPU_CV 397mW/1504mW VIN_SYS_5V0 4025mW/4794mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1091mW NC 0mW/0mW
04-21-2025 12:18:53 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,0%@729,13%@729,7%@729,0%@729,6%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@46.062C tj@49.437C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2779mW/3619mW VDD_CPU_CV 397mW/1497mW VIN_SYS_5V0 4025mW/4789mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1087mW NC 0mW/0mW
04-21-2025 12:18:53 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@1694,0%@729,14%@729,7%@729,7%@729,7%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.406C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.906C tj@49.406C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/3614mW VDD_CPU_CV 397mW/1491mW VIN_SYS_5V0 4025mW/4785mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1083mW NC 0mW/0mW
04-21-2025 12:18:53 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,12%@729,7%@729,7%@729,0%@729,6%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47C CV1@-256C GPU@46.062C tj@50.125C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2779mW/3609mW VDD_CPU_CV 397mW/1484mW VIN_SYS_5V0 4025mW/4780mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1080mW NC 0mW/0mW
04-21-2025 12:18:54 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,12%@729,13%@729,7%@729,0%@729,0%@729,6%@729,7%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@46.093C tj@50.062C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2779mW/3604mW VDD_CPU_CV 397mW/1478mW VIN_SYS_5V0 4025mW/4776mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1076mW NC 0mW/0mW
04-21-2025 12:18:54 RAM 4262/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@850,6%@2056,0%@729,6%@729,7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.937C tj@49.656C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/3599mW VDD_CPU_CV 397mW/1472mW VIN_SYS_5V0 4025mW/4771mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1072mW NC 0mW/0mW
04-21-2025 12:18:54 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,8%@729,7%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@45.781C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@46.218C tj@49.531C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2779mW/3595mW VDD_CPU_CV 397mW/1466mW VIN_SYS_5V0 4025mW/4767mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1068mW NC 0mW/0mW
04-21-2025 12:18:54 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,14%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@45.625C tj@49.5C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2779mW/3590mW VDD_CPU_CV 397mW/1460mW VIN_SYS_5V0 4025mW/4763mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1064mW NC 0mW/0mW
