04-21-2025 12:36:50 RAM 3932/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [42%@2201,23%@2201,100%@2201,29%@2201,37%@729,27%@729,29%@806,27%@729,44%@729,29%@729,33%@729,29%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@46C tj@50.562C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:37:09 RAM 4228/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,100%@2201,0%@2201,0%@2201,16%@729,0%@729,8%@729,7%@729,16%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.25C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@46C tj@50.531C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2706mW VIN_SYS_5V0 4536mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:09 RAM 4228/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,100%@2201,0%@2201,7%@2201,15%@729,7%@729,7%@729,7%@729,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.187C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@45.875C tj@50.875C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2706mW VIN_SYS_5V0 4536mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:09 RAM 4228/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,100%@2201,0%@2201,0%@2201,14%@729,0%@729,0%@729,0%@729,26%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.125C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.656C tj@50.906C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2707mW VIN_SYS_5V0 4536mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:09 RAM 4228/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,100%@2201,0%@2201,0%@2201,15%@729,7%@729,0%@729,0%@729,20%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@46.093C tj@50.5C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2707mW VIN_SYS_5V0 4536mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:09 RAM 4228/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,53%@2201,0%@2201,0%@2201,13%@729,12%@729,11%@729,6%@729,50%@2201,6%@2201,0%@2201,0%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@46.125C tj@50.343C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2708mW VIN_SYS_5V0 4435mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:09 RAM 4231/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,13%@2200,14%@2201,92%@2201,0%@2201,7%@2201,21%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@46.906C CV1@-256C GPU@45.625C tj@50.593C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2708mW VIN_SYS_5V0 4435mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:10 RAM 4229/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,7%@729,7%@729,0%@729,15%@2201,100%@2201,0%@2201,7%@2201,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47C CV1@-256C GPU@45.937C tj@50.843C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2709mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:10 RAM 4230/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,0%@729,6%@729,21%@2201,100%@2201,0%@2201,0%@2201,21%@729,6%@729,6%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@46.906C CV1@-256C GPU@45.687C tj@50.843C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2709mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:10 RAM 4230/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,7%@729,15%@2201,100%@2201,0%@2201,0%@2201,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@46.875C CV1@-256C GPU@45.781C tj@50.843C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2710mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:10 RAM 4229/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,7%@729,7%@729,0%@729,21%@2201,100%@2201,7%@2201,0%@2201,23%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@45.906C tj@50.875C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2710mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:10 RAM 4228/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@2201,7%@2201,0%@729,7%@729,25%@2201,100%@2201,0%@2201,0%@2388,7%@729,0%@729,13%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.187C tj@50.718C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2711mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:10 RAM 4229/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,7%@729,7%@729,0%@729,15%@2201,100%@2201,7%@2201,0%@2201,21%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.093C tj@50.656C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2711mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:10 RAM 4229/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@729,7%@729,7%@729,14%@729,15%@2201,100%@2201,0%@2201,0%@2201,8%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.812C tj@50.718C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2712mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:11 RAM 4231/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,0%@729,0%@729,0%@729,21%@2201,100%@2201,0%@2201,7%@2201,8%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@46.156C tj@50.625C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2712mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/910mW NC 0mW/0mW
04-21-2025 12:37:11 RAM 4229/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [29%@729,0%@729,0%@729,0%@729,14%@2201,100%@2201,6%@2201,0%@2201,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.031C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.781C tj@50.625C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2713mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:11 RAM 4230/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,7%@729,21%@2201,100%@2201,6%@2201,0%@2201,21%@729,0%@729,13%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@45.968C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.687C tj@50.875C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2713mW VIN_SYS_5V0 4536mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
04-21-2025 12:37:11 RAM 4230/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,0%@729,0%@729,0%@729,7%@2201,100%@2201,0%@2201,7%@2201,20%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.156C tj@50.593C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2713mW VIN_SYS_5V0 4536mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/909mW NC 0mW/0mW
04-21-2025 12:37:11 RAM 4230/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,6%@729,6%@729,6%@1105,20%@2201,100%@2201,0%@2201,0%@2201,15%@729,6%@729,6%@729,12%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.812C tj@50.5C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2711mW VIN_SYS_5V0 4636mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/909mW NC 0mW/0mW
04-21-2025 12:37:11 RAM 4231/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,8%@729,0%@729,8%@2201,100%@2201,0%@2201,7%@2201,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.093C tj@50.375C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2709mW VIN_SYS_5V0 4737mW/4530mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1008mW/910mW NC 0mW/0mW
04-21-2025 12:37:11 RAM 4230/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,7%@729,7%@729,14%@729,16%@2058,100%@2201,0%@2201,0%@2201,9%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@45.937C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.687C tj@50.687C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2707mW VIN_SYS_5V0 4737mW/4531mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/911mW NC 0mW/0mW
04-21-2025 12:37:12 RAM 4233/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,5%@729,0%@729,15%@2201,100%@2201,0%@2201,0%@2201,16%@729,5%@729,10%@729,11%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.25C Tboard@38C SOC2@46.031C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@46.218C tj@50.25C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2703mW VIN_SYS_5V0 4838mW/4533mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/913mW NC 0mW/0mW
04-21-2025 12:37:12 RAM 4206/30587MB (lfb 76x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@729,7%@729,0%@729,14%@2201,100%@2201,6%@2377,0%@2201,14%@729,13%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@45.812C Tdiode@39.75C SOC0@47C CV1@-256C GPU@45.781C tj@50.406C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2698mW VIN_SYS_5V0 4838mW/4535mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/914mW NC 0mW/0mW
04-21-2025 12:37:12 RAM 4203/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,6%@729,20%@2201,100%@2201,0%@2201,0%@2201,21%@729,7%@729,7%@729,7%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@46.812C CV1@-256C GPU@46.093C tj@50.437C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2694mW VIN_SYS_5V0 4838mW/4536mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/916mW NC 0mW/0mW
04-21-2025 12:37:12 RAM 4205/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,7%@729,8%@2201,100%@2201,0%@2201,0%@2330,21%@729,0%@729,0%@729,7%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47C CV1@-256C GPU@45.968C tj@50.187C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2690mW VIN_SYS_5V0 4838mW/4538mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/917mW NC 0mW/0mW
04-21-2025 12:37:12 RAM 4199/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,7%@729,7%@729,14%@2201,100%@2201,0%@2201,0%@2201,21%@729,7%@729,13%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.281C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@45.656C tj@50.281C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2685mW VIN_SYS_5V0 4838mW/4540mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/918mW NC 0mW/0mW
04-21-2025 12:37:12 RAM 4139/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,13%@729,6%@729,15%@2201,100%@2201,6%@2201,0%@2201,29%@729,18%@729,13%@729,7%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@45.968C tj@50.375C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2681mW VIN_SYS_5V0 4838mW/4542mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/920mW NC 0mW/0mW
04-21-2025 12:37:12 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,6%@729,6%@729,22%@729,12%@729,25%@729,0%@729,0%@729,18%@729,11%@729,6%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.937C tj@50.343C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2677mW VIN_SYS_5V0 4636mW/4542mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1008mW/921mW NC 0mW/0mW
04-21-2025 12:37:13 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,5%@729,11%@729,5%@729,12%@729,0%@729,0%@729,0%@729,12%@729,5%@729,6%@729,6%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.968C tj@49.625C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1589mW/2670mW VIN_SYS_5V0 4536mW/4542mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/921mW NC 0mW/0mW
04-21-2025 12:37:13 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,6%@729,12%@729,6%@729,22%@729,0%@729,0%@729,0%@729,13%@729,11%@729,11%@729,11%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.812C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.031C tj@49.875C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/2662mW VIN_SYS_5V0 4334mW/4541mW NC 0mW/0mW VDDQ_VDD2_1V8AO 705mW/919mW NC 0mW/0mW
04-21-2025 12:37:13 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@2201,5%@729,11%@729,0%@729,12%@729,0%@729,0%@729,0%@729,16%@729,0%@729,11%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.687C tj@49.531C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/2653mW VIN_SYS_5V0 4334mW/4540mW NC 0mW/0mW VDDQ_VDD2_1V8AO 705mW/918mW NC 0mW/0mW
04-21-2025 12:37:13 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,6%@729,17%@729,11%@729,12%@729,6%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.781C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@45.875C tj@49.75C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2642mW VIN_SYS_5V0 4233mW/4538mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/916mW NC 0mW/0mW
04-21-2025 12:37:13 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,11%@729,6%@729,12%@779,12%@729,0%@729,5%@729,0%@729,17%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.187C Tboard@38C SOC2@45.968C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@46.093C tj@49.593C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2631mW VIN_SYS_5V0 4233mW/4536mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/914mW NC 0mW/0mW
04-21-2025 12:37:13 RAM 3883/30587MB (lfb 76x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,0%@2192,0%@729,7%@729,7%@729,7%@729,6%@729,20%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.718C Tdiode@39.75C SOC0@46.906C CV1@-256C GPU@45.968C tj@50.093C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2621mW VIN_SYS_5V0 4126mW/4534mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/913mW NC 0mW/0mW
04-21-2025 12:37:13 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@839,0%@729,7%@729,13%@729,8%@729,0%@729,0%@729,14%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@46.968C CV1@-256C GPU@46.093C tj@50.093C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2610mW VIN_SYS_5V0 4126mW/4532mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/910mW NC 0mW/0mW
04-21-2025 12:37:14 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,7%@920,0%@729,0%@729,21%@729,18%@729,14%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@45.593C tj@49.625C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2600mW VIN_SYS_5V0 4126mW/4529mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/908mW NC 0mW/0mW
04-21-2025 12:37:14 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,7%@729,7%@729,12%@729,14%@729,0%@729,0%@729,6%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.687C tj@49.718C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2590mW VIN_SYS_5V0 4126mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/906mW NC 0mW/0mW
