04-21-2025 12:34:35 RAM 3899/30587MB (lfb 17x4MB) SWAP 31/15294MB (cached 0MB) CPU [40%@1651,28%@1651,21%@1651,7%@1651,40%@2201,33%@2201,100%@2201,53%@2201,35%@1036,35%@1036,35%@1113,42%@1036] EMC_FREQ 6%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.25C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46C tj@50.781C SOC1@47.343C CV2@-256C VDD_GPU_SOC 3575mW/3575mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:34:40 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,66%@2201,0%@2201,15%@729,0%@729,0%@729,20%@729,15%@729,0%@729,0%@729,8%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@708 GR3D2_FREQ 46%@713 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.875C tj@50.625C SOC1@47.281C CV2@-256C VDD_GPU_SOC 6356mW/4689mW VDD_CPU_CV 1986mW/2327mW VIN_SYS_5V0 5342mW/5090mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1312mW NC 0mW/0mW
04-21-2025 12:34:40 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,71%@2201,0%@2201,15%@729,0%@729,20%@729,8%@729,16%@729,0%@729,7%@729,7%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@713 GR3D2_FREQ 46%@713 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.531C CV1@-256C GPU@46.812C tj@50.343C SOC1@47.625C CV2@-256C VDD_GPU_SOC 6753mW/4745mW VDD_CPU_CV 1986mW/2318mW VIN_SYS_5V0 5342mW/5096mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1318mW NC 0mW/0mW
04-21-2025 12:34:40 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,66%@2201,0%@2201,15%@729,6%@729,7%@729,0%@729,14%@729,6%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@713 GR3D2_FREQ 46%@713 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.375C CV1@-256C GPU@47C tj@50.281C SOC1@47.468C CV2@-256C VDD_GPU_SOC 6356mW/4787mW VDD_CPU_CV 1986mW/2309mW VIN_SYS_5V0 5342mW/5103mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1323mW NC 0mW/0mW
04-21-2025 12:34:40 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,66%@2201,0%@2201,13%@729,0%@729,0%@729,6%@729,13%@729,6%@729,12%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@705 GR3D2_FREQ 46%@713 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.437C tj@50.593C SOC1@47.562C CV2@-256C VDD_GPU_SOC 6753mW/4838mW VDD_CPU_CV 1986mW/2301mW VIN_SYS_5V0 5342mW/5109mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1328mW NC 0mW/0mW
04-21-2025 12:34:40 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,64%@2201,18%@2201,15%@729,0%@729,0%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 44%@713 GR3D2_FREQ 44%@713 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.218C Tdiode@40.25C SOC0@47.281C CV1@-256C GPU@46.812C tj@50.687C SOC1@47.625C CV2@-256C VDD_GPU_SOC 6753mW/4886mW VDD_CPU_CV 1986mW/2293mW VIN_SYS_5V0 5342mW/5115mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1332mW NC 0mW/0mW
04-21-2025 12:34:40 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,7%@2201,66%@2201,7%@2201,15%@729,20%@729,0%@729,14%@729,15%@729,7%@729,0%@729,7%@729] EMC_FREQ 10%@2133 GR3D_FREQ 44%@704 GR3D2_FREQ 44%@707 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.312C Tdiode@40.25C SOC0@47.25C CV1@-256C GPU@46.843C tj@50.656C SOC1@47.625C CV2@-256C VDD_GPU_SOC 6753mW/4931mW VDD_CPU_CV 1986mW/2286mW VIN_SYS_5V0 5342mW/5120mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1337mW NC 0mW/0mW
04-21-2025 12:34:41 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,7%@2201,61%@2201,0%@2201,21%@729,0%@729,7%@729,0%@729,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 44%@713 GR3D2_FREQ 44%@713 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.468C tj@50.375C SOC1@47.5C CV2@-256C VDD_GPU_SOC 6753mW/4974mW VDD_CPU_CV 1986mW/2278mW VIN_SYS_5V0 5342mW/5126mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1341mW NC 0mW/0mW
04-21-2025 12:34:41 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,0%@2201,8%@729,0%@729,7%@729,7%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@611 GR3D2_FREQ 50%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.843C tj@50.312C SOC1@47.562C CV2@-256C VDD_GPU_SOC 6356mW/5007mW VDD_CPU_CV 1986mW/2272mW VIN_SYS_5V0 5342mW/5131mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1345mW NC 0mW/0mW
04-21-2025 12:34:41 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,64%@2201,7%@2201,14%@729,7%@729,0%@729,7%@729,15%@729,7%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@611 GR3D2_FREQ 46%@607 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.312C CV1@-256C GPU@46.437C tj@50.625C SOC1@47.312C CV2@-256C VDD_GPU_SOC 6356mW/5037mW VDD_CPU_CV 1986mW/2265mW VIN_SYS_5V0 5342mW/5135mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1349mW NC 0mW/0mW
04-21-2025 12:34:41 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,7%@2201,8%@729,0%@729,7%@729,7%@729,20%@729,14%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@611 GR3D2_FREQ 45%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.218C CV1@-256C GPU@46.343C tj@50.687C SOC1@47.375C CV2@-256C VDD_GPU_SOC 6356mW/5066mW VDD_CPU_CV 1986mW/2259mW VIN_SYS_5V0 5342mW/5140mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1352mW NC 0mW/0mW
04-21-2025 12:34:41 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@2201,0%@2201,61%@2201,0%@2201,26%@729,7%@729,7%@729,0%@729,0%@729,7%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@611 GR3D2_FREQ 50%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.687C tj@50.375C SOC1@47.437C CV2@-256C VDD_GPU_SOC 6356mW/5095mW VDD_CPU_CV 1986mW/2253mW VIN_SYS_5V0 5342mW/5144mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1356mW NC 0mW/0mW
04-21-2025 12:34:41 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,0%@2201,7%@729,7%@729,13%@729,7%@729,21%@729,0%@729,0%@729,7%@729] EMC_FREQ 10%@2133 GR3D_FREQ 47%@608 GR3D2_FREQ 46%@610 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.562C tj@50.375C SOC1@47.625C CV2@-256C VDD_GPU_SOC 6353mW/5121mW VDD_CPU_CV 1985mW/2247mW VIN_SYS_5V0 5342mW/5149mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1359mW NC 0mW/0mW
04-21-2025 12:34:41 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,60%@2201,0%@2201,20%@729,0%@729,7%@729,6%@729,7%@729,12%@729,6%@729,13%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@611 GR3D2_FREQ 46%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.281C CV1@-256C GPU@47.062C tj@50.5C SOC1@47.5C CV2@-256C VDD_GPU_SOC 6353mW/5147mW VDD_CPU_CV 1985mW/2242mW VIN_SYS_5V0 5342mW/5153mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1362mW NC 0mW/0mW
04-21-2025 12:34:42 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,61%@2201,7%@2201,8%@729,0%@729,7%@729,7%@729,21%@729,8%@729,7%@729,7%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@610 GR3D2_FREQ 50%@608 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.437C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.562C tj@50.75C SOC1@47.406C CV2@-256C VDD_GPU_SOC 5959mW/5163mW VDD_CPU_CV 1986mW/2237mW VIN_SYS_5V0 5342mW/5156mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1365mW NC 0mW/0mW
04-21-2025 12:34:42 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,69%@2201,0%@2201,15%@729,0%@729,0%@729,13%@729,21%@729,7%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 49%@612 GR3D2_FREQ 49%@608 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.75C tj@50.75C SOC1@47.375C CV2@-256C VDD_GPU_SOC 5959mW/5179mW VDD_CPU_CV 1986mW/2232mW VIN_SYS_5V0 5342mW/5160mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1366mW NC 0mW/0mW
04-21-2025 12:34:42 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,58%@2201,0%@2201,15%@729,0%@729,15%@729,0%@729,15%@729,14%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@609 GR3D2_FREQ 45%@609 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.562C tj@50.906C SOC1@47.375C CV2@-256C VDD_GPU_SOC 5959mW/5195mW VDD_CPU_CV 1986mW/2227mW VIN_SYS_5V0 5342mW/5164mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1369mW NC 0mW/0mW
04-21-2025 12:34:42 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,61%@2201,0%@2201,14%@729,7%@729,13%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@611 GR3D2_FREQ 50%@608 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.812C tj@50.343C SOC1@47.5C CV2@-256C VDD_GPU_SOC 5959mW/5209mW VDD_CPU_CV 1986mW/2222mW VIN_SYS_5V0 5342mW/5167mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1372mW NC 0mW/0mW
04-21-2025 12:34:42 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@2201,0%@2201,64%@2201,7%@2201,16%@729,0%@729,7%@729,14%@729,8%@729,7%@729,0%@729,7%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@611 GR3D2_FREQ 46%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.531C tj@50.812C SOC1@47.468C CV2@-256C VDD_GPU_SOC 5959mW/5223mW VDD_CPU_CV 1986mW/2218mW VIN_SYS_5V0 5342mW/5170mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1374mW NC 0mW/0mW
04-21-2025 12:34:42 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,0%@2201,14%@729,14%@729,7%@729,0%@729,21%@729,0%@729,0%@729,13%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@611 GR3D2_FREQ 45%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.718C tj@50.406C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5959mW/5237mW VDD_CPU_CV 1986mW/2213mW VIN_SYS_5V0 5342mW/5174mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1375mW NC 0mW/0mW
04-21-2025 12:34:42 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,7%@2201,53%@2201,0%@2201,21%@729,0%@729,7%@729,13%@729,21%@729,6%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@611 GR3D2_FREQ 50%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.562C tj@50.781C SOC1@47.343C CV2@-256C VDD_GPU_SOC 5959mW/5250mW VDD_CPU_CV 1986mW/2209mW VIN_SYS_5V0 5342mW/5177mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1377mW NC 0mW/0mW
04-21-2025 12:34:42 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,71%@2201,0%@2201,21%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@610 GR3D2_FREQ 45%@608 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.843C tj@50.437C SOC1@47.468C CV2@-256C VDD_GPU_SOC 5959mW/5263mW VDD_CPU_CV 1986mW/2205mW VIN_SYS_5V0 5342mW/5180mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1378mW NC 0mW/0mW
04-21-2025 12:34:43 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,7%@2201,8%@729,7%@729,0%@729,15%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@611 GR3D2_FREQ 50%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.812C tj@50.875C SOC1@47.437C CV2@-256C VDD_GPU_SOC 5959mW/5275mW VDD_CPU_CV 1986mW/2201mW VIN_SYS_5V0 5342mW/5182mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1512mW/1380mW NC 0mW/0mW
04-21-2025 12:34:43 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,61%@2201,0%@2201,8%@729,14%@729,15%@729,7%@729,9%@729,0%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@609 GR3D2_FREQ 50%@609 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.843C tj@50.468C SOC1@47.687C CV2@-256C VDD_GPU_SOC 5959mW/5287mW VDD_CPU_CV 1986mW/2198mW VIN_SYS_5V0 5342mW/5185mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1381mW NC 0mW/0mW
04-21-2025 12:34:43 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,0%@2201,9%@729,0%@729,8%@729,7%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@611 GR3D2_FREQ 44%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@46.437C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.593C tj@50.312C SOC1@47.437C CV2@-256C VDD_GPU_SOC 5959mW/5298mW VDD_CPU_CV 1986mW/2194mW VIN_SYS_5V0 5342mW/5188mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1381mW NC 0mW/0mW
04-21-2025 12:34:43 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,7%@2201,61%@2201,7%@2201,15%@729,0%@729,0%@729,7%@729,23%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@611 GR3D2_FREQ 50%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.437C tj@50.375C SOC1@47.406C CV2@-256C VDD_GPU_SOC 5956mW/5309mW VDD_CPU_CV 1986mW/2191mW VIN_SYS_5V0 5342mW/5190mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1382mW NC 0mW/0mW
04-21-2025 12:34:43 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,7%@2201,14%@729,7%@729,7%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@611 GR3D2_FREQ 46%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.843C tj@50.312C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5956mW/5320mW VDD_CPU_CV 1986mW/2187mW VIN_SYS_5V0 5342mW/5193mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1382mW NC 0mW/0mW
04-21-2025 12:34:43 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,0%@2201,66%@2201,0%@2201,14%@729,6%@729,6%@729,0%@729,13%@729,6%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@611 GR3D2_FREQ 45%@609 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.531C tj@50.437C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5959mW/5330mW VDD_CPU_CV 1985mW/2184mW VIN_SYS_5V0 5342mW/5195mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1383mW NC 0mW/0mW
04-21-2025 12:34:43 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,6%@2201,60%@2201,0%@2201,14%@729,0%@729,0%@729,7%@729,14%@729,6%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 51%@611 GR3D2_FREQ 51%@608 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.843C tj@50.5C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5959mW/5340mW VDD_CPU_CV 1985mW/2181mW VIN_SYS_5V0 5342mW/5198mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1383mW NC 0mW/0mW
04-21-2025 12:34:44 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,61%@2201,0%@2201,14%@729,0%@729,0%@729,6%@729,14%@729,7%@729,6%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@611 GR3D2_FREQ 45%@609 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.75C tj@50.312C SOC1@47.406C CV2@-256C VDD_GPU_SOC 5959mW/5350mW VDD_CPU_CV 1985mW/2178mW VIN_SYS_5V0 5342mW/5200mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1384mW NC 0mW/0mW
04-21-2025 12:34:44 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,61%@2339,0%@2201,15%@729,0%@729,7%@729,8%@729,21%@729,0%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@609 GR3D2_FREQ 50%@610 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.281C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.531C tj@50.281C SOC1@47.375C CV2@-256C VDD_GPU_SOC 5959mW/5359mW VDD_CPU_CV 1985mW/2175mW VIN_SYS_5V0 5342mW/5202mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1384mW NC 0mW/0mW
04-21-2025 12:34:44 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,7%@2201,61%@2201,0%@2201,15%@729,0%@729,8%@729,0%@729,16%@729,7%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@611 GR3D2_FREQ 45%@609 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.312C Tdiode@40.25C SOC0@47.187C CV1@-256C GPU@46.468C tj@50.468C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5959mW/5368mW VDD_CPU_CV 1986mW/2172mW VIN_SYS_5V0 5342mW/5204mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1385mW NC 0mW/0mW
04-21-2025 12:34:44 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,66%@2201,0%@2201,9%@729,0%@729,14%@729,14%@729,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@611 GR3D2_FREQ 46%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@46.25C Tdiode@40.25C SOC0@47.468C CV1@-256C GPU@46.687C tj@50.312C SOC1@47.625C CV2@-256C VDD_GPU_SOC 5959mW/5377mW VDD_CPU_CV 1986mW/2169mW VIN_SYS_5V0 5342mW/5206mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1385mW NC 0mW/0mW
04-21-2025 12:34:44 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,57%@2201,0%@2201,20%@729,13%@729,13%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@611 GR3D2_FREQ 50%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.562C tj@50.5C SOC1@47.343C CV2@-256C VDD_GPU_SOC 5959mW/5386mW VDD_CPU_CV 1986mW/2166mW VIN_SYS_5V0 5342mW/5208mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1385mW NC 0mW/0mW
04-21-2025 12:34:44 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,7%@2201,66%@2201,0%@2201,21%@729,7%@729,0%@729,7%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 45%@609 GR3D2_FREQ 45%@610 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.718C tj@50.531C SOC1@47.437C CV2@-256C VDD_GPU_SOC 5959mW/5394mW VDD_CPU_CV 1986mW/2164mW VIN_SYS_5V0 5342mW/5210mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1386mW NC 0mW/0mW
04-21-2025 12:34:44 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,61%@2201,0%@2201,15%@729,0%@729,0%@729,8%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 50%@611 GR3D2_FREQ 50%@611 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.437C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.5C tj@50.343C SOC1@47.5C CV2@-256C VDD_GPU_SOC 5959mW/5402mW VDD_CPU_CV 1986mW/2161mW VIN_SYS_5V0 5342mW/5212mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1386mW NC 0mW/0mW
