04-21-2025 12:48:00 RAM 3974/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [37%@2201,20%@2201,100%@2201,20%@2201,23%@729,14%@729,13%@729,20%@2201,28%@729,21%@2201,0%@2201,14%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.437C CV1@-256C GPU@45.906C tj@50.875C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2779mW/2779mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:48:20 RAM 4243/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [31%@2201,5%@2201,100%@2201,0%@2201,18%@729,0%@729,6%@729,6%@729,27%@729,12%@729,6%@729,11%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.468C tj@50.343C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1985mW/2743mW VIN_SYS_5V0 4838mW/4593mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/956mW NC 0mW/0mW
04-21-2025 12:48:20 RAM 4241/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2201,23%@729,0%@729,7%@729,0%@729,9%@729,0%@729,7%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.031C tj@50.343C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1985mW/2738mW VIN_SYS_5V0 4838mW/4594mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/957mW NC 0mW/0mW
04-21-2025 12:48:20 RAM 4240/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,100%@2201,0%@2201,14%@729,7%@729,0%@729,0%@729,21%@729,7%@729,0%@729,7%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.343C tj@50.593C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1985mW/2732mW VIN_SYS_5V0 4838mW/4596mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/959mW NC 0mW/0mW
04-21-2025 12:48:20 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,6%@729,20%@729,0%@729,14%@729,6%@729,0%@729,0%@729,25%@729,37%@729,6%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.093C tj@50.375C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1985mW/2727mW VIN_SYS_5V0 4737mW/4597mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/960mW NC 0mW/0mW
04-21-2025 12:48:20 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,6%@729,6%@729,12%@729,20%@729,0%@729,0%@729,0%@729,21%@729,0%@729,0%@729,18%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.406C tj@50C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1588mW/2720mW VIN_SYS_5V0 4536mW/4597mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/960mW NC 0mW/0mW
04-21-2025 12:48:21 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@832,0%@826,7%@729,6%@750,26%@729,7%@729,7%@729,0%@729,21%@729,7%@729,13%@729,6%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.5C tj@50.125C SOC1@47.875C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1191mW/2709mW VIN_SYS_5V0 4435mW/4595mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/959mW NC 0mW/0mW
04-21-2025 12:48:21 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,6%@729,0%@729,27%@729,6%@729,0%@729,6%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.093C tj@50C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1191mW/2699mW VIN_SYS_5V0 4334mW/4594mW NC 0mW/0mW VDDQ_VDD2_1V8AO 705mW/957mW NC 0mW/0mW
04-21-2025 12:48:21 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,0%@729,0%@729,16%@729,0%@729,0%@729,5%@729,20%@729,5%@729,5%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.437C CV1@-256C GPU@46.031C tj@50C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2687mW VIN_SYS_5V0 4334mW/4592mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/955mW NC 0mW/0mW
04-21-2025 12:48:21 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,7%@729,7%@729,7%@729,14%@729,13%@729,0%@729,0%@729,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.25C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.312C tj@50.25C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2674mW VIN_SYS_5V0 4233mW/4590mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/953mW NC 0mW/0mW
04-21-2025 12:48:21 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,13%@729,6%@729,20%@729,6%@729,6%@729,0%@729,14%@729,6%@729,12%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.343C tj@49.843C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2662mW VIN_SYS_5V0 4233mW/4587mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/951mW NC 0mW/0mW
04-21-2025 12:48:21 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [22%@729,5%@729,5%@729,0%@729,11%@729,0%@729,0%@729,5%@729,21%@729,5%@729,10%@729,10%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.468C tj@50.031C SOC1@47.812C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2650mW VIN_SYS_5V0 4233mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/949mW NC 0mW/0mW
04-21-2025 12:48:22 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@729,5%@729,0%@729,5%@729,21%@729,0%@729,5%@729,0%@729,11%@729,0%@729,10%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.093C tj@50.375C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2638mW VIN_SYS_5V0 4233mW/4583mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/946mW NC 0mW/0mW
04-21-2025 12:48:22 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,14%@729,7%@729,0%@729,15%@729,0%@729,13%@729,0%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@45.937C tj@50.437C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2626mW VIN_SYS_5V0 4126mW/4580mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/944mW NC 0mW/0mW
04-21-2025 12:48:22 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,0%@729,7%@729,15%@729,7%@729,7%@729,7%@729,28%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.031C tj@50.031C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2614mW VIN_SYS_5V0 4132mW/4577mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/942mW NC 0mW/0mW
04-21-2025 12:48:22 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@831,0%@729,5%@729,0%@729,22%@729,5%@729,0%@729,0%@729,21%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.281C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.031C tj@49.968C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2603mW VIN_SYS_5V0 4233mW/4575mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/940mW NC 0mW/0mW
04-21-2025 12:48:22 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@729,6%@729,6%@729,14%@729,6%@729,16%@729,0%@729,25%@729,6%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.437C tj@50.187C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2591mW VIN_SYS_5V0 4226mW/4573mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/938mW NC 0mW/0mW
04-21-2025 12:48:22 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,0%@729,7%@729,20%@729,7%@729,0%@729,7%@729,15%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46C tj@49.937C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2580mW VIN_SYS_5V0 4132mW/4570mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/936mW NC 0mW/0mW
04-21-2025 12:48:22 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@819,0%@729,7%@729,7%@729,16%@729,0%@729,7%@729,0%@729,21%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.031C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.093C tj@49.875C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2569mW VIN_SYS_5V0 4233mW/4568mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/934mW NC 0mW/0mW
04-21-2025 12:48:23 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,12%@729,0%@729,13%@729,6%@729,6%@729,0%@729,18%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.531C tj@49.875C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2558mW VIN_SYS_5V0 4226mW/4566mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/931mW NC 0mW/0mW
04-21-2025 12:48:23 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,6%@729,7%@729,0%@729,15%@729,13%@729,0%@729,6%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.187C CV1@-256C GPU@45.875C tj@49.812C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2547mW VIN_SYS_5V0 4226mW/4564mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/929mW NC 0mW/0mW
04-21-2025 12:48:23 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,6%@729,12%@729,13%@729,6%@729,0%@729,0%@729,13%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.093C tj@49.781C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2537mW VIN_SYS_5V0 4126mW/4561mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/927mW NC 0mW/0mW
04-21-2025 12:48:23 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,6%@729,12%@729,22%@729,13%@729,0%@729,0%@729,11%@729,23%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.093C tj@49.75C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2526mW VIN_SYS_5V0 4132mW/4558mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/926mW NC 0mW/0mW
04-21-2025 12:48:23 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2188,6%@729,0%@729,20%@729,6%@729,6%@729,0%@729,20%@729,0%@729,12%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.031C tj@49.968C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2516mW VIN_SYS_5V0 4226mW/4556mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/924mW NC 0mW/0mW
04-21-2025 12:48:23 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [29%@729,0%@729,13%@729,6%@729,7%@729,6%@729,12%@729,6%@729,20%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.093C tj@50.25C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2505mW VIN_SYS_5V0 4126mW/4554mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/922mW NC 0mW/0mW
04-21-2025 12:48:24 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@1843,0%@729,14%@729,7%@729,21%@729,0%@729,0%@729,13%@729,15%@729,13%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.218C tj@50.375C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2495mW VIN_SYS_5V0 4226mW/4552mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/920mW NC 0mW/0mW
04-21-2025 12:48:24 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,14%@729,15%@729,0%@729,0%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.437C tj@49.843C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2485mW VIN_SYS_5V0 4126mW/4549mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/918mW NC 0mW/0mW
04-21-2025 12:48:24 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [31%@729,12%@729,6%@729,0%@729,25%@729,6%@729,0%@729,0%@729,14%@729,11%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.375C tj@50.187C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2475mW VIN_SYS_5V0 4233mW/4547mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/916mW NC 0mW/0mW
04-21-2025 12:48:24 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,5%@2201,0%@992,0%@729,13%@729,0%@729,0%@729,0%@729,18%@729,6%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.187C CV1@-256C GPU@45.968C tj@50.156C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2465mW VIN_SYS_5V0 4126mW/4545mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/914mW NC 0mW/0mW
04-21-2025 12:48:24 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,0%@729,11%@729,16%@729,5%@729,0%@729,5%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.156C CV1@-256C GPU@46.156C tj@49.843C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2455mW VIN_SYS_5V0 4233mW/4543mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/912mW NC 0mW/0mW
04-21-2025 12:48:24 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,7%@729,0%@729,21%@729,7%@729,0%@729,0%@729,8%@729,0%@729,13%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.312C CV1@-256C GPU@45.937C tj@50.062C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2446mW VIN_SYS_5V0 4226mW/4541mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/911mW NC 0mW/0mW
04-21-2025 12:48:24 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,0%@729,14%@729,7%@729,16%@729,7%@729,0%@729,7%@729,21%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.375C CV1@-256C GPU@45.843C tj@49.968C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2436mW VIN_SYS_5V0 4126mW/4539mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/909mW NC 0mW/0mW
04-21-2025 12:48:25 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,6%@729,0%@729,0%@2046,23%@729,6%@729,0%@729,0%@729,25%@729,6%@729,11%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.187C tj@49.687C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2427mW VIN_SYS_5V0 4233mW/4537mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/907mW NC 0mW/0mW
04-21-2025 12:48:25 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,7%@2201,7%@729,21%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.406C CV1@-256C GPU@46.343C tj@49.906C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2418mW VIN_SYS_5V0 4126mW/4535mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/905mW NC 0mW/0mW
04-21-2025 12:48:25 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,7%@729,7%@729,26%@729,7%@729,7%@729,0%@729,21%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.875C tj@49.968C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2409mW VIN_SYS_5V0 4233mW/4533mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/904mW NC 0mW/0mW
04-21-2025 12:48:25 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@834,5%@729,15%@729,0%@729,16%@729,0%@729,5%@729,0%@729,15%@729,10%@729,10%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.187C tj@49.875C SOC1@47.75C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2399mW VIN_SYS_5V0 4126mW/4531mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/902mW NC 0mW/0mW
04-21-2025 12:48:25 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@729,5%@729,0%@729,10%@729,11%@729,0%@729,0%@729,10%@729,15%@729,5%@729,5%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.312C tj@49.812C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2391mW VIN_SYS_5V0 4132mW/4529mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/900mW NC 0mW/0mW
